sno.,State Code,County Code,Site Num,Date Local,NO2 Units,CO Units,O3 Units,SO2 Units,Address,country,city,state,NO2AQI,COAQI,O3AQI,SO2AQI,AQI,allergy
1448,4,13,3003,1/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,118,35,77,4,234,1
1449,4,13,3003,1/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,118,35,77,4,234,1
1450,4,13,3003,1/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,118,35,77,4,234,1
1451,4,13,3003,1/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,118,35,77,4,234,1
1452,4,13,3003,1/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,35,71,7,237,1
1453,4,13,3003,1/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,34,71,7,236,1
1454,4,13,3003,1/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,34,71,7,236,1
1455,4,13,3003,1/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,34,71,7,236,1
1456,4,13,3003,1/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,34,48,4,210,1
1457,4,13,3003,1/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,35,48,4,211,1
1458,4,13,3003,1/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,35,48,4,211,1
1459,4,13,3003,1/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,35,48,4,211,1
1460,4,13,3003,1/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,35,42,4,207,1
1461,4,13,3003,1/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,30,42,4,202,1
1462,4,13,3003,1/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,30,42,4,202,1
1463,4,13,3003,1/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,30,42,4,202,1
1464,4,13,3003,1/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,30,32,10,193,1
1465,4,13,3003,1/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,33,32,10,196,1
1466,4,13,3003,1/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,33,32,10,196,1
1467,4,13,3003,1/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,33,32,10,196,1
1468,4,13,3003,1/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,128,33,42,9,212,1
1469,4,13,3003,1/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,128,33,42,9,212,1
1470,4,13,3003,1/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,128,33,42,9,212,1
1471,4,13,3003,1/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,128,33,42,9,212,1
1472,4,13,3003,1/20/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,33,45,9,210,1
1473,4,13,3003,1/20/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,33,45,9,210,1
1474,4,13,3003,1/20/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,33,45,9,210,1
1475,4,13,3003,1/20/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,33,45,9,210,1
1476,4,13,3003,1/21/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,33,32,7,195,1
1477,4,13,3003,1/21/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,26,32,7,188,1
1478,4,13,3003,1/21/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,26,32,7,188,1
1479,4,13,3003,1/21/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,26,32,7,188,1
1480,4,13,3003,1/22/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,26,44,7,190,1
1481,4,13,3003,1/22/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,30,44,7,194,1
1482,4,13,3003,1/22/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,30,44,7,194,1
1483,4,13,3003,1/22/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,30,44,7,194,1
1484,4,13,3003,1/23/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,30,64,7,212,1
1485,4,13,3003,1/23/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,26,64,7,208,1
1486,4,13,3003,1/23/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,26,64,7,208,1
1487,4,13,3003,1/23/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,26,64,7,208,1
1488,4,13,3003,1/24/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,119,26,43,9,197,1
1489,4,13,3003,1/24/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,119,25,43,9,196,1
1490,4,13,3003,1/24/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,119,25,43,9,196,1
1491,4,13,3003,1/24/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,119,25,43,9,196,1
1492,4,13,3003,1/25/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,104,25,47,1,177,1
1493,4,13,3003,1/25/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,104,26,47,1,178,1
1494,4,13,3003,1/25/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,104,26,47,1,178,1
1495,4,13,3003,1/25/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,104,26,47,1,178,1
1496,4,13,3003,1/26/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,110,26,47,6,189,1
1497,4,13,3003,1/26/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,110,16,47,6,179,1
1498,4,13,3003,1/26/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,110,16,47,6,179,1
1499,4,13,3003,1/26/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,110,16,47,6,179,1
1500,4,13,3003,1/27/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,16,47,3,179,1
1501,4,13,3003,1/27/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,16,47,3,179,1
1502,4,13,3003,1/27/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,16,47,3,179,1
1503,4,13,3003,1/27/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,113,16,47,3,179,1
1504,4,13,3003,1/28/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,16,39,3,179,1
1505,4,13,3003,1/28/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,20,39,3,183,1
1506,4,13,3003,1/28/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,20,39,3,183,1
1507,4,13,3003,1/28/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,121,20,39,3,183,1
1508,4,13,3003,1/29/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,20,58,3,197,1
1509,4,13,3003,1/29/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,22,58,3,199,1
1510,4,13,3003,1/29/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,22,58,3,199,1
1511,4,13,3003,1/29/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,22,58,3,199,1
1512,4,13,3003,1/30/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,22,46,4,179,1
1513,4,13,3003,1/30/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,23,46,4,180,1
1514,4,13,3003,1/30/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,23,46,4,180,1
1515,4,13,3003,1/30/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,23,46,4,180,1
1516,4,13,3003,1/31/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,23,36,6,174,1
1517,4,13,3003,1/31/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,19,36,6,170,1
1518,4,13,3003,1/31/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,19,36,6,170,1
1519,4,13,3003,1/31/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,19,36,6,170,1
1520,4,13,3003,2/1/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,19,71,3,209,1
1521,4,13,3003,2/1/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,71,3,213,1
1522,4,13,3003,2/1/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,71,3,213,1
1523,4,13,3003,2/1/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,71,3,213,1
1524,4,13,3003,2/2/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,108,23,104,3,238,1
1525,4,13,3003,2/2/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,108,15,104,3,230,1
1526,4,13,3003,2/2/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,108,15,104,3,230,1
1527,4,13,3003,2/2/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,108,15,104,3,230,1
1528,4,13,3003,2/3/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,117,15,87,3,222,1
1529,4,13,3003,2/3/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,117,24,87,3,231,1
1530,4,13,3003,2/3/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,117,24,87,3,231,1
1531,4,13,3003,2/3/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,117,24,87,3,231,1
1532,4,13,3003,2/4/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,125,24,47,4,200,1
1533,4,13,3003,2/4/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,125,28,47,4,204,1
1534,4,13,3003,2/4/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,125,28,47,4,204,1
1535,4,13,3003,2/4/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,125,28,47,4,204,1
1536,4,13,3003,2/5/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,112,28,100,3,243,1
1537,4,13,3003,2/5/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,112,32,100,3,247,1
1538,4,13,3003,2/5/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,112,32,100,3,247,1
1539,4,13,3003,2/5/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,112,32,100,3,247,1
1540,4,13,3003,2/6/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,32,106,4,253,1
1541,4,13,3003,2/6/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,28,106,4,249,1
1542,4,13,3003,2/6/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,28,106,4,249,1
1543,4,13,3003,2/6/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,28,106,4,249,1
1544,4,13,3003,2/7/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,28,51,7,202,1
1545,4,13,3003,2/7/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,19,51,7,193,1
1546,4,13,3003,2/7/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,19,51,7,193,1
1547,4,13,3003,2/7/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,19,51,7,193,1
1548,4,13,3003,2/8/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,19,84,1,215,1
1549,4,13,3003,2/8/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,111,23,84,1,219,1
1550,4,13,3003,2/9/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,23,40,3,192,1
1551,4,13,3003,2/9/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,24,40,3,193,1
1552,4,13,3003,2/9/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,24,40,3,193,1
1553,4,13,3003,2/9/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,126,24,40,3,193,1
1554,4,13,3003,2/10/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,24,54,3,190,1
1555,4,13,3003,2/10/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,25,54,3,191,1
1556,4,13,3003,2/10/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,25,54,3,191,1
1557,4,13,3003,2/10/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,109,25,54,3,191,1
1558,4,13,3003,2/11/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,25,61,3,196,1
1559,4,13,3003,2/11/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,18,61,3,189,1
1560,4,13,3003,2/11/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,18,61,3,189,1
1561,4,13,3003,2/11/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,18,61,3,189,1
1562,4,13,3003,2/12/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,82,18,67,3,170,1
1563,4,13,3003,2/12/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,82,17,67,3,169,1
1564,4,13,3003,2/12/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,82,17,67,3,169,1
1565,4,13,3003,2/12/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,82,17,67,3,169,1
1566,4,13,3003,2/13/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,53,17,93,3,166,1
1567,4,13,3003,2/13/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,53,8,93,3,157,1
1568,4,13,3003,2/13/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,53,8,93,3,157,1
1569,4,13,3003,2/13/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,53,8,93,3,157,1
1570,4,13,3003,2/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,8,48,6,169,1
1571,4,13,3003,2/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,16,48,6,177,1
1572,4,13,3003,2/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,16,48,6,177,1
1573,4,13,3003,2/14/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,107,16,48,6,177,1
1574,4,13,3003,2/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,16,77,4,220,1
1575,4,13,3003,2/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,24,77,4,228,1
1576,4,13,3003,2/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,24,77,4,228,1
1577,4,13,3003,2/15/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,123,24,77,4,228,1
1578,4,13,3003,2/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,24,27,6,181,1
1579,4,13,3003,2/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,26,27,6,183,1
1580,4,13,3003,2/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,26,27,6,183,1
1581,4,13,3003,2/16/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,124,26,27,6,183,1
1582,4,13,3003,2/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,26,42,4,175,1
1583,4,13,3003,2/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,26,42,4,175,1
1584,4,13,3003,2/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,26,42,4,175,1
1585,4,13,3003,2/17/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,26,42,4,175,1
1586,4,13,3003,2/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,26,32,6,167,1
1587,4,13,3003,2/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,15,32,6,156,1
1588,4,13,3003,2/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,15,32,6,156,1
1589,4,13,3003,2/18/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,103,15,32,6,156,1
1590,4,13,3003,2/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,15,25,9,165,1
1591,4,13,3003,2/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,25,9,173,1
1592,4,13,3003,2/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,25,9,173,1
1593,4,13,3003,2/19/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,116,23,25,9,173,1
1594,4,13,3003,2/20/2000,Parts per billion,Parts per million,Parts per million,Parts per billion,2857 N MILLER RD-S SCOTTSDALE STN,Maricopa,Scottsdale,California,108,23,30,7,168,1
